ID,Lat,Lon,SAMPLE_1
Addishi,43.02463086,43.01716005,86.1999969482422
Blaisen,60.554821,7.492456889,12.5
Bonaparte,-64.75502144,-64.03676427,
Castle Creek,53.0346,-120.4596,98.6999969482422
Ecology,-62.18295167,-58.47022901,
El Morado,-33.73780091,-70.06513064,9.80000019073486
Exploradores,-46.5166,-73.1666,192.800003051758
Falljokull,63.9767271,-16.769957,256.899993896484
Forni,46.39383461,10.58866174,108.900001525879
Gries,46.44341,8.337930974,119.900001525879
Grigoriev,41.975833,77.913333,12.3999996185303
Gulkana,63.25,-145.416667,10.6999998092651
Hansbreen,77.0312,15.6479,30.8999996185303
Isfallsglaci?ren,67.91483,18.5663,25.5
Iver,-33.25,-70.2166,9.89999961853027
Midtre Lov?nbreen,78.885,12.0495,48.0999984741211
Morterasch,46.39872903,9.920244756,111.300003051758
Recherchebreen,77.4496,14.7978,39.7000007629395
Renardbreen,77.5238,14.4284,46.2000007629395
Scottbreen,77.5514,14.365,48.0999984741211
Suntarhyata No.29-31,62.583333,140.85,4.59999990463257
Tsanteleina,45.4799,7.046,196.100006103516
Tyndall,-51.2166,-73.2833,109.900001525879
Urumqi  No.1,43.116667,86.8,21.3999996185303
Vestre Broggerbreen,78.9006,11.8187,51.0999984741211
Waldemarbreen,78.6783,12.0584,54.2000007629395
Werenskioldbreen,77.0764,15.3202,36.7000007629395
Yala,28.23,85.61,3.90000009536743
Zebru,46.478611,10.568056,113.099998474121
